#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_all.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Consolidated list of all HPO to MP mappings done by MGI. In the comments section the project that was the source of the list is listed. Some terms came from more than one source. The KidsFirst list was a list of HPO terms provided by the KidsFirst team from the set of terms used for patients in their cohorts. The scoliosis, Alzheimer, cleft palate, Down Syndrome, CHARGE Syndrome, Cornelia De Lange Syndrome, and COVID term sets were generated by MGI for symptoms or phenotypes associated with the disease. For the COVID set the references for each sign or symptom are listed in the Other column. Initially the mapping dates for the KidsFirst mappings were not tracked, so these were given the date of when we received the file (5/27/21).  The scoliosis, cleft palate, Down Syndrome, CHARGE Syndrome, and Cornelia De Lange Syndrome sets consist of MP terms that are associated with mouse models of scoliosis. For Down Syndrome, CHARGE Syndrome, and Cornelia De Lange Syndrome HPO terms associated with each disease were also pulled from the HPO files for mapping. The Alzheimer and COVID sets were created by identifying symptoms and signs for patients from the literature then identifying the relevant MP and HP terms and finally mapping the identified terms to terms in the other ontology. Use of skos mappings terms: exact match: MP term is the same as the HPO term, ignoring that the HP term applies only to humans; broad match: HPO term covers more than the MP term, ignoring the species restriction; narrow match: HPO term is more restricted than the MP term; related match: MP term and HPO term share some similarity but would not have a parent-child relation in a shared ontology."
#creator_id:
# - orcid:0000-0003-4606-0597
# - orcid:0000-0002-6490-7723
# - orcid:0000-0003-2307-1226
# - ror:021sy4w91
# - wikidata:Q1951035
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/vocab/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	author_id	mapping_date	comment	other
HP:0004463	Absent brainstem auditory responses	skos:narrowMatch	1	MP:0011967	increased or absent threshold for auditory brainstem response	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-01	Chd7	
HP:0012638	Abnormal nervous system physiology	skos:broadMatch	1	MP:0012020	abnormal olfactory epithelium physiology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-01	Chd7	
HP:0012757	Abnormal neuron morphology	skos:broadMatch	1	MP:0012203	abnormal neuronal stem cell morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-01	Chd7	
HP:0031422	Abnormal cerebellar cortex morphology	skos:broadMatch	1	MP:0012451	abnormal retrosplenial granular cortex morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-01	Chd7	
HP:0012502	Abnormality of the internal capsule	skos:broadMatch	1	MP:0012462	decreased brain internal capsule size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-01	Chd7	
HP:0010662	Abnormality of the diencephalon	skos:broadMatch	1	MP:0012481	increased habenula size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-01	Chd7	
HP:0045005	Neural tube defect	skos:broadMatch	1	MP:0012703	decreased embryonic neuroepithelium thickness	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0430021	Abnormal common carotid artery morphology	skos:exactMatch	1	MP:0012729	abnormal common carotid artery morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0033334	Abnormal embryonic development	skos:broadMatch	1	MP:0012741	decreased neural crest cell proliferation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	CHARGE model not Chd7	
HP:0033334	Abnormal embryonic development	skos:broadMatch	1	MP:0012744	increased neural crest cell apoptosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	CHARGE model not Chd7	
HP:0011747	Abnormality of the anterior pituitary	skos:broadMatch	1	MP:0013350	Rathke's pouch hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0003429	CNS hypomyelination	skos:narrowMatch	1	MP:0013438	dysmyelination	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0007182	Peripheral hypomyelination	skos:narrowMatch	1	MP:0013438	dysmyelination	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05		
HP:0001097	Keratoconjunctivitis sicca	skos:exactMatch	0.8	MP:0013466	keratoconjunctivitis sicca	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-16	Chd7| uncertainty as the MP term is defined as inflamation caused by eye dryness which, in turn, is caused by either decreased tear production or increased tear film evaporation while the HPO term is defined as eye dryness with no mention of inflammation, but is a child of inflammation term	
HP:0031066	Abnormal ovarian physiology	skos:broadMatch	1	MP:0013508	increased granulosa cell apoptosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0003103	Abnormal cortical bone morphology	skos:broadMatch	1	MP:0013624	decreased femur compact bone thickness	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0100671	Abnormal trabecular bone morphology	skos:broadMatch	1	MP:0013630	increased bone trabecular spacing	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0000174	Abnormal palate morphology	skos:broadMatch	1	MP:0013767	decreased palatal rugae number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0012372	Abnormal eye morphology	skos:broadMatch	1	MP:0013820	absent optic cup	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0041079	Decreased body fat percentage	skos:relatedMatch	1	MP:0014143	decreased body fat mass	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0004349	Reduced bone mineral density	skos:broadMatch	1	MP:0020010	decreased bone mineral density of femur	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	CHARGE model not Chd7	
HP:0004349	Reduced bone mineral density	skos:relatedMatch	1	MP:0020137	decreased bone mineralization	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0012757	Abnormal neuron morphology	skos:broadMatch	1	MP:0020348	decreased olfactory sensory neuron number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0008609	Morphological abnormality of the middle ear	skos:broadMatch	1	MP:0020900	abnormal middle ear epithelium morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0008609	Morphological abnormality of the middle ear	skos:broadMatch	1	MP:0020903	increased middle ear goblet cell number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0004349	Reduced bone mineral density	skos:broadMatch	1	MP:0021184	decreased bone mineral density of humerus	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	CHARGE model not Chd7	
HP:0005561	Abnormality of bone marrow cell morphology	skos:broadMatch	1	MP:0030009	increased bone marrow adipose tissue amount	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0000321	Square face	skos:exactMatch	1	MP:0030073	square face	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	CHARGE model not Chd7	
HP:0001367	Abnormal joint morphology	skos:broadMatch	1	MP:0030109	abnormal incudomalleolar joint morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0008628	Abnormality of the stapes	skos:broadMatch	1	MP:0030127	small stapes	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0011453	Abnormality of the incus	skos:broadMatch	1	MP:0030394	abnormal incus short process morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0011453	Abnormality of the incus	skos:broadMatch	1	MP:0030396	abnormal incus long process morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0008628	Abnormality of the stapes	skos:broadMatch	1	MP:0030402	abnormal stapes head morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0008628	Abnormality of the stapes	skos:broadMatch	1	MP:0030405	small stapes obturator foramen	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0008628	Abnormality of the stapes	skos:broadMatch	1	MP:0030407	abnormal stapes crus morpholgy	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0040099	Abnormality of the round window	skos:broadMatch	1	MP:0030411	decreased round window size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-05	Chd7	
HP:0011912	Abnormality of the glenoid fossa	skos:exactMatch	0.9	MP:0030831	abnormal glenoid fossa morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-06	Chd7| uncertainty since the term label and definition do not specify 'morphology' but placement is on the morphology branch	
HP:0010948	Abnormal fetal cardiovascular morphology	skos:broadMatch	1	MP:0030992	atrioventricular cushion hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-06	Chd7	
HP:0031065	Abnormal ovarian morphology	skos:broadMatch	0.8	MP:0031239	increased atretic ovarian follicle number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-06	Chd7| the only ovarian follicle number terms in HPO are for antral follicles and are under physiology, MP puts these under morphology and has many more count terms. I've chosen the morphology term in HPO in keeping with the MP placement	
HP:0003307	Hyperlordosis	skos:narrowMatch	0.9	MP:0031253	lordokyphosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-06	CHARGE model not Chd7| some uncertainty as the definition in MP does not specify spinal location while the HP definition does	
HP:0002808	Kyphosis	skos:narrowMatch	0.9	MP:0031253	lordokyphosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-06	CHARGE model not Chd7| some uncertainty as the definition in MP does not specify spinal location while the HP definition does	
HP:0031065	Abnormal ovarian morphology	skos:broadMatch	0.8	MP:0031381	decreased secondary ovarian follicle number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-06	Chd7| the only ovarian follicle number terms in HPO are for antral follicles and are under physiology, MP puts these under morphology and has many more count terms. I've chosen the morphology term in HPO in keeping with the MP placement	
HP:0000752	Hyperactivity	skos:broadMatch	1	MP:0031391	increased locomotor activity	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-09-06	Chd7	
HP:0000394	Lop ear	skos:narrowMatch	1	MP:0000022	abnormal ear shape	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE	
HP:0011381	Aplasia of the semicircular canal	skos:exactMatch	1	MP:0000036	absent semicircular canals	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-08-01	CHARGE	
HP:0000772	Abnormal rib morphology	skos:exactMatch	1	MP:0000150	abnormal rib morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE | note the HPO definition is broader 'An anomaly of the rib' than just morphology but based on placement I'm calling these exact	
HP:0002623	Overriding aorta	skos:exactMatch	1	MP:0000273	overriding aortic valve	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0000160	Narrow mouth	skos:narrowMatch	1	MP:0000452	abnormal mouth morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-17	CHARGE | MP ticket 3790	
HP:0003974	Absent radius	skos:exactMatch	0.9	MP:0000553	absent radius	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE| the MP term is somewhat ambiguous in definition, typically we mean absent as total absence which would be closer to the HPO term Bilateral radial aplasia but the MP does not have a term for decreased radius number and there is at least one case where unilateral absence has been annotated to the absent term	
HP:0002992	Abnormality of tibia morphology	skos:exactMatch	1	MP:0000558	abnormal tibia morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0010443	Bifid femur	skos:narrowMatch	1	MP:0000559	abnormal femur morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0001018	Abnormal palmar dermatoglyphics	skos:narrowMatch	1	MP:0000572	abnormal autopod morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE	
HP:0000834	Abnormality of the adrenal glands	skos:broadMatch	1	MP:0000639	abnormal adrenal gland morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE	
HP:0010515	Aplasia/Hypoplasia of the thymus	skos:broadMatch	1	MP:0000705	athymia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-20	CHARGE	
HP:0001305	Dandy-Walker malformation	skos:narrowMatch	0.9	MP:0000849	abnormal cerebellum morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE | some uncertainty since the malformation involves more than just the cerebellum but the HPO definition and placement indicate the cerebellum cyst is the key part	
HP:0001291	Abnormal cranial nerve morphology	skos:exactMatch	1	MP:0001056	abnormal cranial nerve morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0000625	Eyelid coloboma	skos:narrowMatch	1	MP:0001340	abnormal eyelid morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE	
HP:0011968	Feeding difficulties	skos:narrowMatch	0.9	MP:0001431	abnormal eating behavior	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-08-01	CHARGE| the MP has this under behavior while the HPO term is under digestive system/abdominal symptoms suggesting there may be some difference in the intent of these terms	
HP:0010978	Abnormality of immune system physiology	skos:exactMatch	1	MP:0001790	abnormal immune system physiology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-08-01	CHARGE	
HP:0010515	Aplasia/Hypoplasia of the thymus	skos:broadMatch	1	MP:0001823	thymus hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-20	CHARGE	
HP:0002093	Respiratory insufficiency	skos:narrowMatch	1	MP:0001943	abnormal respiration	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE | HPO term lacks a text definition based on child terms I went up to abnormal respiration to cover all children; MP ticket 3794	
HP:0000504	Abnormality of vision	skos:exactMatch	1	MP:0002090	abnormal vision	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE | MP ticket 3791	
HP:0008572	External ear malformation	skos:narrowMatch	1	MP:0002177	abnormal outer ear morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0011382	Hypoplasia of the semicircular canal	skos:narrowMatch	1	MP:0002428	abnormal semicircular canal morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-08-01	CHARGE	
HP:0000742	Self-mutilation	skos:narrowMatch	1	MP:0002572	abnormal emotion/affect behavior	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE | mapping based on parents of HPO term	
HP:0000347	Micrognathia	skos:narrowMatch	1	MP:0002639	micrognathia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE | MP def  'abnormally reduced size of the jaws, especially of the mandible' HPO term is defined as 'Developmental hypoplasia of the mandible' thus despite sharing the same label the MP term is broader than the HPO term	
HP:0009556	Absent tibia	skos:exactMatch	1	MP:0002728	absent tibia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0000834	Abnormality of the adrenal glands	skos:broadMatch	1	MP:0002909	abnormal adrenal gland physiology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE	
HP:0002410	Aqueductal stenosis	skos:exactMatch	1	MP:0002958	cerebral aqueductal stenosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0003241	External genital hypoplasia	skos:relatedMatch	1	MP:0003126	abnormal external female genitalia morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19		
HP:0100736	Abnormal soft palate morphology	skos:exactMatch	0.9	MP:0003154	abnormal soft palate morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-08-01	CHARGE| presence of the child term 'Velopharyngeal insufficiency' causes some uncertainty as this seems more like a physiology term	
HP:0011382	Hypoplasia of the semicircular canal	skos:broadMatch	1	MP:0003162	decreased lateral semicircular canal size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-08-01	CHARGE	
HP:0011382	Hypoplasia of the semicircular canal	skos:broadMatch	1	MP:0003164	decreased posterior semicircular canal size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-08-01	CHARGE	
HP:0011382	Hypoplasia of the semicircular canal	skos:broadMatch	1	MP:0003166	decreased superior semicircular canal size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-08-01	CHARGE	
HP:0002139	Arrhinencephaly	skos:narrowMatch	1	MP:0003232	abnormal forebrain development	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE | HPO term lacks definition, based on Googling the definition seems to be the absence of the olfactory bulbs and tracts, this would suggest this should not be a child of anencephaly - HPO ticket 9918	
HP:0000830	Anterior hypopituitarism	skos:exactMatch	0.9	MP:0003348	hypopituitarism	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE | MP defines this reduction or cessation of secretion of one or more hormones from the anterior pituitary gland HPO defines this as 'condition of reduced function of the anterior pituitary gland characterized by decreased secretion of one or more of the pituitary hormones' Note HPO has a separate term for hypopituitarism that has anterior hypo.. as a child but this term is a child of Abnormality of the anterior pituitary and lacks a definition so I'm not sure what the distinction between the two HPO terms. This is another case where the MP has this under physiology and HPO has it under morphology, hence the uncertainty	
HP:0008213	Gonadotropin deficiency	skos:narrowMatch	1	MP:0003348	hypopituitarism	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0008213	Gonadotropin deficiency	skos:relatedMatch	1	MP:0003363	decreased circulating gonadotropin level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE  | the HPO term is defined in terms of secretion thus the MP term about level is related since lowered secretion could cause the lower level	
HP:0000829	Hypoparathyroidism	skos:closeMatch	0.9	MP:0003433	decreased activity of parathyroid	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-16	CHARGE | MP defines this as reduced function of the parathyroid gland, HPO defines this as deficiency of parathyroid hormone; there is potential for distinction but I think these are very close	
HP:0002139	Arrhinencephaly	skos:relatedMatch	1	MP:0003451	absent olfactory bulb	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0000860	Parathyroid hypoplasia	skos:exactMatch	1	MP:0003494	parathyroid hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE	
HP:0000066	Labial hypoplasia	skos:narrowMatch	0.9	MP:0003513	small labia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-16	CHARGE	
HP:0009906	Aplasia/Hypoplasia of the earlobes	skos:broadMatch	1	MP:0003678	absent ear lobes	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0009906	Aplasia/Hypoplasia of the earlobes	skos:broadMatch	1	MP:0003679	ear lobe hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0004058	Hand monodactyly	skos:narrowMatch	1	MP:0003800	monodactyly	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0001561	Polyhydramnios	skos:exactMatch	1	MP:0004020	polyhydramnios	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0001360	Holoprosencephaly	skos:exactMatch	1	MP:0005157	holoprosencephaly	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE	
HP:0000567	Chorioretinal coloboma	skos:narrowMatch	1	MP:0005262	coloboma	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE	
HP:0000589	Coloboma	skos:exactMatch	1	MP:0005262	coloboma	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE	
HP:0000272	Malar flattening	skos:narrowMatch	1	MP:0005270	abnormal zygomatic bone morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-17	CHARGE	
HP:0000478	Abnormality of the eye	skos:narrowMatch	1	MP:0005391	vision/eye phenotype	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE | the MP term is also used for unexpected 'normal' eye phenotypes	
HP:0000044	Hypogonadotropic hypogonadism	skos:narrowMatch	1	MP:0005647	abnormal sex gland physiology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-17	CHARGE | MP ticket 3778	
HP:0001671	Abnormal cardiac septum morphology	skos:exactMatch	1	MP:0006113	abnormal heart septum morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-19	CHARGE| add synonym, note MP has a child term for aorticopulmonary septum that by the text definition seems like it might not fit but based on the UBERON terms is considered a cardiac septum, both MP and HP use caridac septum in the EQ	
HP:0000410	Mixed hearing impairment	skos:exactMatch	1	MP:0006327	mixed hearing impairment	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CHARGE | probably worth reviewing the hearing loss annotations as I suspect we may have annotations made to both sensineural and conductive rahter than to mixed	
