p1,p2,cat,label_x,label_y,o1,o2
http://purl.obolibrary.org/obo/HP_0001913,http://purl.obolibrary.org/obo/HP_0012234,lexical,Granulocytopenia (HPO),Agranulocytosis (HPO),HP,HP
http://purl.obolibrary.org/obo/MP_0000433,http://purl.obolibrary.org/obo/HP_0000252,lexical,microcephaly (MPO),Microcephaly (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000252,http://purl.obolibrary.org/obo/MP_0000433,lexical,Microcephaly (HPO),microcephaly (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0001961,http://purl.obolibrary.org/obo/MP_0002188,lexical,Hypoplastic heart (HPO),small heart (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002188,http://purl.obolibrary.org/obo/HP_0001961,lexical,small heart (MPO),Hypoplastic heart (HPO),MP,HP
http://purl.obolibrary.org/obo/DDPHENO_0001435,http://purl.obolibrary.org/obo/FYPO_0003704,lexical,decreased histone deacetylase activity (DDPHENO),decreased histone deacetylase activity (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0003704,http://purl.obolibrary.org/obo/DDPHENO_0001435,lexical,decreased histone deacetylase activity (FYPO),decreased histone deacetylase activity (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/MP_0002460,http://purl.obolibrary.org/obo/HP_0004313,lexical,decreased immunoglobulin level (MPO),Decreased antibody level in blood (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004313,http://purl.obolibrary.org/obo/MP_0002460,lexical,Decreased antibody level in blood (HPO),decreased immunoglobulin level (MPO),HP,MP
http://purl.obolibrary.org/obo/XPO_0103561,http://purl.obolibrary.org/obo/MP_0012173,lexical,decreased length of anterior-posterior axis (XPO),short rostral-caudal axis (MPO),XPO,MP
http://purl.obolibrary.org/obo/MP_0012173,http://purl.obolibrary.org/obo/XPO_0103561,lexical,short rostral-caudal axis (MPO),decreased length of anterior-posterior axis (XPO),MP,XPO
http://purl.obolibrary.org/obo/XPO_0103577,http://purl.obolibrary.org/obo/MP_0000592,lexical,decreased length of tail (XPO),short tail (MPO),XPO,MP
http://purl.obolibrary.org/obo/MP_0000592,http://purl.obolibrary.org/obo/XPO_0103577,lexical,short tail (MPO),decreased length of tail (XPO),MP,XPO
http://purl.obolibrary.org/obo/FYPO_0000991,http://purl.obolibrary.org/obo/PHIPO_0001035,lexical,decreased level of substance in cell (FYPO),decreased level of substance in cell (PHIPO),FYPO,PHIPO
http://purl.obolibrary.org/obo/PHIPO_0001035,http://purl.obolibrary.org/obo/FYPO_0000991,lexical,decreased level of substance in cell (PHIPO),decreased level of substance in cell (FYPO),PHIPO,FYPO
http://purl.obolibrary.org/obo/FYPO_0007251,http://purl.obolibrary.org/obo/DDPHENO_0000325,lexical,decreased lipid binding (FYPO),decreased lipid binding (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0000325,http://purl.obolibrary.org/obo/FYPO_0007251,lexical,decreased lipid binding (DDPHENO),decreased lipid binding (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/DDPHENO_0000568,http://purl.obolibrary.org/obo/FYPO_0006054,lexical,decreased lipid droplet formation (DDPHENO),decreased lipid droplet formation (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0006054,http://purl.obolibrary.org/obo/DDPHENO_0000568,lexical,decreased lipid droplet formation (FYPO),decreased lipid droplet formation (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/MP_0008033,http://purl.obolibrary.org/obo/PHIPO_0000976,lexical,impaired lipolysis (MPO),decreased lipid droplet degradation (PHIPO),MP,PHIPO
http://purl.obolibrary.org/obo/PHIPO_0000976,http://purl.obolibrary.org/obo/MP_0008033,lexical,decreased lipid droplet degradation (PHIPO),impaired lipolysis (MPO),PHIPO,MP
http://purl.obolibrary.org/obo/FBcv_0000390,http://purl.obolibrary.org/obo/MP_0001402,lexical,hypoactive (DPO),hypoactivity (MPO),FBcv,MP
http://purl.obolibrary.org/obo/MP_0001402,http://purl.obolibrary.org/obo/FBcv_0000390,lexical,hypoactivity (MPO),hypoactive (DPO),MP,FBcv
http://purl.obolibrary.org/obo/DDPHENO_0001189,http://purl.obolibrary.org/obo/FYPO_0000381,lexical,decreased macroautophagy (DDPHENO),decreased macroautophagy (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0000381,http://purl.obolibrary.org/obo/DDPHENO_0001189,lexical,decreased macroautophagy (FYPO),decreased macroautophagy (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/FYPO_0001186,http://purl.obolibrary.org/obo/MP_0020049,lexical,decreased maltase activity (FYPO),decreased maltase activity (MPO),FYPO,MP
http://purl.obolibrary.org/obo/MP_0020049,http://purl.obolibrary.org/obo/FYPO_0001186,lexical,decreased maltase activity (MPO),decreased maltase activity (FYPO),MP,FYPO
http://purl.obolibrary.org/obo/HP_0025547,http://purl.obolibrary.org/obo/HP_0032231,lexical,Decreased mean corpuscular hemoglobin concentration (HPO),Hypochromia (HPO),HP,HP
http://purl.obolibrary.org/obo/HP_0032231,http://purl.obolibrary.org/obo/HP_0025547,lexical,Hypochromia (HPO),Decreased mean corpuscular hemoglobin concentration (HPO),HP,HP
http://purl.obolibrary.org/obo/HP_0025066,http://purl.obolibrary.org/obo/MP_0002591,lexical,Decreased mean corpuscular volume (HPO),decreased mean corpuscular volume (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002591,http://purl.obolibrary.org/obo/HP_0025066,lexical,decreased mean corpuscular volume (MPO),Decreased mean corpuscular volume (HPO),MP,HP
http://purl.obolibrary.org/obo/FYPO_0006335,http://purl.obolibrary.org/obo/DDPHENO_0001467,lexical,decreased microtubule nucleation (FYPO),decreased microtubule nucleation (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0001467,http://purl.obolibrary.org/obo/FYPO_0006335,lexical,decreased microtubule nucleation (DDPHENO),decreased microtubule nucleation (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/MP_0011631,http://purl.obolibrary.org/obo/FYPO_0007193,lexical,decreased mitochondria size (MPO),small mitochondria (FYPO),MP,FYPO
http://purl.obolibrary.org/obo/FYPO_0007193,http://purl.obolibrary.org/obo/MP_0011631,lexical,small mitochondria (FYPO),decreased mitochondria size (MPO),FYPO,MP
http://purl.obolibrary.org/obo/MP_0004759,http://purl.obolibrary.org/obo/FYPO_0003306,lexical,decreased mitotic index (MPO),decreased mitotic index (FYPO),MP,FYPO
http://purl.obolibrary.org/obo/FYPO_0003306,http://purl.obolibrary.org/obo/MP_0004759,lexical,decreased mitotic index (FYPO),decreased mitotic index (MPO),FYPO,MP
http://purl.obolibrary.org/obo/HP_0005104,http://purl.obolibrary.org/obo/MP_0030197,lexical,Hypoplastic nasal septum (HPO),small nasal septum (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030197,http://purl.obolibrary.org/obo/HP_0005104,lexical,small nasal septum (MPO),Hypoplastic nasal septum (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000252,http://purl.obolibrary.org/obo/MP_0030315,lexical,Microcephaly (HPO),small neurocranium (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030315,http://purl.obolibrary.org/obo/HP_0000252,lexical,small neurocranium (MPO),Microcephaly (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0003345,http://purl.obolibrary.org/obo/HP_0000921,lexical,decreased rib number (MPO),Missing ribs (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000921,http://purl.obolibrary.org/obo/MP_0003345,lexical,Missing ribs (HPO),decreased rib number (MPO),HP,MP
http://purl.obolibrary.org/obo/DDPHENO_0000296,http://purl.obolibrary.org/obo/FYPO_0001645,lexical,decreased protein binding (DDPHENO),decreased protein-protein interaction (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0001645,http://purl.obolibrary.org/obo/DDPHENO_0000296,lexical,decreased protein-protein interaction (FYPO),decreased protein binding (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/FYPO_0001798,http://purl.obolibrary.org/obo/DDPHENO_0001211,lexical,decreased translation (FYPO),decreased translation (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0001211,http://purl.obolibrary.org/obo/FYPO_0001798,lexical,decreased translation (DDPHENO),decreased translation (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0001382,http://purl.obolibrary.org/obo/DDPHENO_0000346,lexical,decreased protein kinase activity (FYPO),decreased protein kinase activity (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0000346,http://purl.obolibrary.org/obo/FYPO_0001382,lexical,decreased protein kinase activity (DDPHENO),decreased protein kinase activity (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/PHIPO_0001027,http://purl.obolibrary.org/obo/FYPO_0000835,lexical,decreased protein level (PHIPO),decreased protein level (FYPO),PHIPO,FYPO
http://purl.obolibrary.org/obo/FYPO_0000835,http://purl.obolibrary.org/obo/PHIPO_0001027,lexical,decreased protein level (FYPO),decreased protein level (PHIPO),FYPO,PHIPO
http://purl.obolibrary.org/obo/DDPHENO_0001391,http://purl.obolibrary.org/obo/FYPO_0006099,lexical,decreased protein localization to cytoplasm (DDPHENO),decreased protein localization to cytoplasm (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0006099,http://purl.obolibrary.org/obo/DDPHENO_0001391,lexical,decreased protein localization to cytoplasm (FYPO),decreased protein localization to cytoplasm (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/FYPO_0004455,http://purl.obolibrary.org/obo/DDPHENO_0001340,lexical,decreased protein localization to nucleus (FYPO),decreased protein localization to nucleus (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0001340,http://purl.obolibrary.org/obo/FYPO_0004455,lexical,decreased protein localization to nucleus (DDPHENO),decreased protein localization to nucleus (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/DDPHENO_0001327,http://purl.obolibrary.org/obo/FYPO_0002498,lexical,decreased protein modification (DDPHENO),decreased protein modification (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0002498,http://purl.obolibrary.org/obo/DDPHENO_0001327,lexical,decreased protein modification (FYPO),decreased protein modification (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0001344,http://purl.obolibrary.org/obo/FYPO_0002679,lexical,decreased protein phosphorylation (DDPHENO),decreased protein phosphorylation (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0002679,http://purl.obolibrary.org/obo/DDPHENO_0001344,lexical,decreased protein phosphorylation (FYPO),decreased protein phosphorylation (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/FYPO_0001645,http://purl.obolibrary.org/obo/PHIPO_0000136,lexical,decreased protein-protein interaction (FYPO),decreased protein-protein interaction (PHIPO),FYPO,PHIPO
http://purl.obolibrary.org/obo/PHIPO_0000136,http://purl.obolibrary.org/obo/FYPO_0001645,lexical,decreased protein-protein interaction (PHIPO),decreased protein-protein interaction (FYPO),PHIPO,FYPO
http://purl.obolibrary.org/obo/WBPhenotype_0002354,http://purl.obolibrary.org/obo/MP_0005399,lexical,increased susceptibility to fungal infection (WBP),increased susceptibility to fungal infection (MPO),WBPhenotype,MP
http://purl.obolibrary.org/obo/MP_0005399,http://purl.obolibrary.org/obo/WBPhenotype_0002354,lexical,increased susceptibility to fungal infection (MPO),increased susceptibility to fungal infection (WBP),MP,WBPhenotype
http://purl.obolibrary.org/obo/WBPhenotype_0002252,http://purl.obolibrary.org/obo/MP_0002418,lexical,increased susceptibility to viral infection (WBP),increased susceptibility to viral infection (MPO),WBPhenotype,MP
http://purl.obolibrary.org/obo/MP_0002418,http://purl.obolibrary.org/obo/WBPhenotype_0002252,lexical,increased susceptibility to viral infection (MPO),increased susceptibility to viral infection (WBP),MP,WBPhenotype
http://purl.obolibrary.org/obo/HP_0000217,http://purl.obolibrary.org/obo/MP_0000623,lexical,Xerostomia (HPO),decreased salivation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0000623,http://purl.obolibrary.org/obo/HP_0000217,lexical,decreased salivation (MPO),Xerostomia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000252,http://purl.obolibrary.org/obo/XPO_0128034,lexical,Microcephaly (HPO),decreased size of the cranium (XPO),HP,XPO
http://purl.obolibrary.org/obo/XPO_0128034,http://purl.obolibrary.org/obo/HP_0000252,lexical,decreased size of the cranium (XPO),Microcephaly (HPO),XPO,HP
http://purl.obolibrary.org/obo/HP_0000171,http://purl.obolibrary.org/obo/XPO_0128105,lexical,Microglossia (HPO),decreased size of the tongue (XPO),HP,XPO
http://purl.obolibrary.org/obo/XPO_0128105,http://purl.obolibrary.org/obo/HP_0000171,lexical,decreased size of the tongue (XPO),Microglossia (HPO),XPO,HP
http://purl.obolibrary.org/obo/FYPO_0000581,http://purl.obolibrary.org/obo/DDPHENO_0000232,lexical,decreased spore germination frequency (FYPO),decreased spore germination (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0000232,http://purl.obolibrary.org/obo/FYPO_0000581,lexical,decreased spore germination (DDPHENO),decreased spore germination frequency (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/DDPHENO_0001182,http://purl.obolibrary.org/obo/FYPO_0000346,lexical,decreased spore size (DDPHENO),small spores (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/FYPO_0000346,http://purl.obolibrary.org/obo/DDPHENO_0001182,lexical,small spores (FYPO),decreased spore size (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/MP_0002637,http://purl.obolibrary.org/obo/HP_0000013,lexical,small uterus (MPO),Hypoplasia of the uterus (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000013,http://purl.obolibrary.org/obo/MP_0002637,lexical,Hypoplasia of the uterus (HPO),small uterus (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0007663,http://purl.obolibrary.org/obo/HP_0000622,lexical,Reduced visual acuity (HPO),Blurred vision (HPO),HP,HP
http://purl.obolibrary.org/obo/HP_0000622,http://purl.obolibrary.org/obo/HP_0007663,lexical,Blurred vision (HPO),Reduced visual acuity (HPO),HP,HP
http://purl.obolibrary.org/obo/XPO_0103827,http://purl.obolibrary.org/obo/PLANP_0000494,lexical,decreased width of the head (XPO),skinny head (PLANP),XPO,PLANP
http://purl.obolibrary.org/obo/PLANP_0000494,http://purl.obolibrary.org/obo/XPO_0103827,lexical,skinny head (PLANP),decreased width of the head (XPO),PLANP,XPO
http://purl.obolibrary.org/obo/HP_0000270,http://purl.obolibrary.org/obo/MP_0010743,lexical,Delayed cranial suture closure (HPO),delayed cranial suture closure (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010743,http://purl.obolibrary.org/obo/HP_0000270,lexical,delayed cranial suture closure (MPO),Delayed cranial suture closure (HPO),MP,HP
http://purl.obolibrary.org/obo/FYPO_0000420,http://purl.obolibrary.org/obo/DDPHENO_0001169,lexical,delayed onset of cytokinesis (FYPO),delayed cytokinesis (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0001169,http://purl.obolibrary.org/obo/FYPO_0000420,lexical,delayed cytokinesis (DDPHENO),delayed onset of cytokinesis (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/HP_0001263,http://purl.obolibrary.org/obo/DDPHENO_0000162,lexical,Global developmental delay (HPO),delayed development (DDPHENO),HP,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0000162,http://purl.obolibrary.org/obo/HP_0001263,lexical,delayed development (DDPHENO),Global developmental delay (HPO),DDPHENO,HP
http://purl.obolibrary.org/obo/FYPO_0000587,http://purl.obolibrary.org/obo/DDPHENO_0001432,lexical,delayed onset of sporulation (FYPO),delayed sporulation (DDPHENO),FYPO,DDPHENO
http://purl.obolibrary.org/obo/DDPHENO_0001432,http://purl.obolibrary.org/obo/FYPO_0000587,lexical,delayed sporulation (DDPHENO),delayed onset of sporulation (FYPO),DDPHENO,FYPO
http://purl.obolibrary.org/obo/WBPhenotype_0000848,http://purl.obolibrary.org/obo/HP_0001263,lexical,developmental delay (WBP),Global developmental delay (HPO),WBPhenotype,HP
http://purl.obolibrary.org/obo/HP_0001263,http://purl.obolibrary.org/obo/WBPhenotype_0000848,lexical,Global developmental delay (HPO),developmental delay (WBP),HP,WBPhenotype
http://purl.obolibrary.org/obo/MP_0004062,http://purl.obolibrary.org/obo/HP_0030718,lexical,dilated heart right atrium (MPO),Right atrial enlargement (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0030718,http://purl.obolibrary.org/obo/MP_0004062,lexical,Right atrial enlargement (HPO),dilated heart right atrium (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001337,http://purl.obolibrary.org/obo/HP_0001097,lexical,dry eyes (MPO),Keratoconjunctivitis sicca (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001097,http://purl.obolibrary.org/obo/MP_0001337,lexical,Keratoconjunctivitis sicca (HPO),dry eyes (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0001363,http://purl.obolibrary.org/obo/MP_0030435,lexical,Craniosynostosis (HPO),premature craniofacial suture closure (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030435,http://purl.obolibrary.org/obo/HP_0001363,lexical,premature craniofacial suture closure (MPO),Craniosynostosis (HPO),MP,HP
http://purl.obolibrary.org/obo/DDPHENO_0000006,http://purl.obolibrary.org/obo/MP_0030941,lexical,increased autophagy (DDPHENO),enhanced autophagy (MPO),DDPHENO,MP
http://purl.obolibrary.org/obo/MP_0030941,http://purl.obolibrary.org/obo/DDPHENO_0000006,lexical,enhanced autophagy (MPO),increased autophagy (DDPHENO),MP,DDPHENO
http://purl.obolibrary.org/obo/HP_0011001,http://purl.obolibrary.org/obo/MP_0000062,lexical,Increased bone mineral density (HPO),increased bone mineral density (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0000062,http://purl.obolibrary.org/obo/HP_0011001,lexical,increased bone mineral density (MPO),Increased bone mineral density (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004306,http://purl.obolibrary.org/obo/MP_0003974,lexical,Abnormal endocardium morphology (HPO),abnormal endocardium morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003974,http://purl.obolibrary.org/obo/HP_0004306,lexical,abnormal endocardium morphology (MPO),Abnormal endocardium morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/XPO_0101891,http://purl.obolibrary.org/obo/ZP_0001411,lexical,abnormal endocardium morphology (XPO),"endocardium morphology, abnormal (ZPO)",XPO,ZP
http://purl.obolibrary.org/obo/ZP_0001411,http://purl.obolibrary.org/obo/XPO_0101891,lexical,"endocardium morphology, abnormal (ZPO)",abnormal endocardium morphology (XPO),ZP,XPO
http://purl.obolibrary.org/obo/MP_0008536,http://purl.obolibrary.org/obo/XPO_0130887,lexical,enlarged third ventricle (MPO),increased size of the third ventricle (XPO),MP,XPO
http://purl.obolibrary.org/obo/XPO_0130887,http://purl.obolibrary.org/obo/MP_0008536,lexical,increased size of the third ventricle (XPO),enlarged third ventricle (MPO),XPO,MP
http://purl.obolibrary.org/obo/XPO_0103733,http://purl.obolibrary.org/obo/MP_0030372,lexical,increased size of the Meckel's cartilage (XPO),enlarged Meckel's cartilage (MPO),XPO,MP
http://purl.obolibrary.org/obo/MP_0030372,http://purl.obolibrary.org/obo/XPO_0103733,lexical,enlarged Meckel's cartilage (MPO),increased size of the Meckel's cartilage (XPO),MP,XPO
